,cor_name,cor_rate,obligation,market_type,listed_date,offer_price,sicho_p,profit_percent,first_p,sales,profit,shares_to_pub,sub_rate,pre_demand_day,subs_day,l_exp_offer_price,h_exp_offer_price,title,label
125,쏘카,56.07,0.17,1,20220822,28000,28000,0.0,26300,261824,-67745,1.0,14.4,2022-08-04,2022-08-11,34000,45000,"'수요 예측 부진' 쏘카, 공모가 낮춰 코스피 데뷔한다",2
126,쏘카,56.07,0.17,1,20220822,28000,28000,0.0,26300,261824,-67745,1.0,14.4,2022-08-04,2022-08-11,34000,45000,"SK證 ""쏘카 공모가 2만8000원 상승 여력 있다…연내 흑자전환 가능""",1
127,쏘카,56.07,0.17,1,20220822,28000,28000,0.0,26300,261824,-67745,1.0,14.4,2022-08-04,2022-08-11,34000,45000,"쏘카 우리사주 청약 늘었다…전체 공모물량의 8%, LG엔솔이후 처음",0
128,쏘카,56.07,0.17,1,20220822,28000,28000,0.0,26300,261824,-67745,1.0,14.4,2022-08-04,2022-08-11,34000,45000,"쏘카 공모주 일정, 공모가ㆍ수요예측ㆍ상장일ㆍ경쟁률",0
129,쏘카,56.07,0.17,1,20220822,28000,28000,0.0,26300,261824,-67745,1.0,14.4,2022-08-04,2022-08-11,34000,45000,‘모빌리티 슈퍼 앱’ 꿈꾸는 쏘카[마켓인사이트],0
130,쏘카,56.07,0.17,1,20220822,28000,28000,0.0,26300,261824,-67745,1.0,14.4,2022-08-04,2022-08-11,34000,45000,"'1조 밸류' 무너진 쏘카, 상장 강행 이유는 ‘모빌리티 사업 한계’",0
131,쏘카,56.07,0.17,1,20220822,28000,28000,0.0,26300,261824,-67745,1.0,14.4,2022-08-04,2022-08-11,34000,45000,"쏘카, 공모가 2만8,000원 확정…364만 주 공모",0
132,쏘카,56.07,0.17,1,20220822,28000,28000,0.0,26300,261824,-67745,1.0,14.4,2022-08-04,2022-08-11,34000,45000,"상장 앞둔 쏘카, 일반 청약도 참패… 경쟁률 14대 1",2
133,쏘카,56.07,0.17,1,20220822,28000,28000,0.0,26300,261824,-67745,1.0,14.4,2022-08-04,2022-08-11,34000,45000,"우리사주 청약률 39% 그친 쏘카, 제2의 크래프톤 되나",0
134,쏘카,56.07,0.17,1,20220822,28000,28000,0.0,26300,261824,-67745,1.0,14.4,2022-08-04,2022-08-11,34000,45000,쏘카도 이런데… 마켓컬리 상장 '불안불안',2
135,쏘카,56.07,0.17,1,20220822,28000,28000,0.0,26300,261824,-67745,1.0,14.4,2022-08-04,2022-08-11,34000,45000,쏘카 상장…‘얻은 것’과 ‘잃은 것’,0
136,쏘카,56.07,0.17,1,20220822,28000,28000,0.0,26300,261824,-67745,1.0,14.4,2022-08-04,2022-08-11,34000,45000,"[시그널] IPO 침체에 청약 풍속도 급변…쏘카, 실권주 전부 기관에 할당",2
137,쏘카,56.07,0.17,1,20220822,28000,28000,0.0,26300,261824,-67745,1.0,14.4,2022-08-04,2022-08-11,34000,45000,"증시침체에 IPO 줄줄이 철회… 쏘카, 몸값 1조 아래로 이달 상장",0
138,쏘카,56.07,0.17,1,20220822,28000,28000,0.0,26300,261824,-67745,1.0,14.4,2022-08-04,2022-08-11,34000,45000,쏘카 IPO 첫날 증거금 424억 대성하이텍 이틀간 4조 몰려,0
139,쏘카,56.07,0.17,1,20220822,28000,28000,0.0,26300,261824,-67745,1.0,14.4,2022-08-04,2022-08-11,34000,45000,쏘카 박재욱 대표가 몸값을 38% 낮춰 IPO를 강행하는 이유는?,2
140,쏘카,56.07,0.17,1,20220822,28000,28000,0.0,26300,261824,-67745,1.0,14.4,2022-08-04,2022-08-11,34000,45000,한껏 낮춘 쏘카 공모가...“그래도 비싸다”는 선수들,0
141,쏘카,56.07,0.17,1,20220822,28000,28000,0.0,26300,261824,-67745,1.0,14.4,2022-08-04,2022-08-11,34000,45000,쏘카 '흥행 참패'에도...케이뱅크 '혹한기 IPO' 강행할까,0
142,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,"에이치와이티씨, 시간외에서 강세 보여…도대체 왜?",0
143,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,[여의도 클라쓰] 의료용 대마 관련주 '우리바이오'ㆍ2차전지 제조장비 초정밀...,0
144,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,"에이치와이티씨, 코스닥 입성… 2차전지 훈풍 이끈다",1
145,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,"쏘카 참패에도…코스닥 입성 에이치와이티씨, 상한가(종합)",0
146,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,"[특징주] 에이치와이티씨, 코스닥 상장 첫날 공모가 안팎 거래",0
147,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,[핫스탁]제노포커스·에이치와이티씨,0
148,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,[특징주] 에이치와이티씨(HYTC) 이틀 연속 '상승세'...이유는?,2
149,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,"[급등주]에이치와이티씨 주가, 상장일 3일 지나자 상한가 직행",2
150,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,"""청약 참패 기록 '쏘카'와 달라""... 에이치와이티씨 주가 미친질주 계속하나",2
151,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,[한경라씨로] 코스닥 신입 에이치와이티씨 장초반 강세,2
152,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,[초대석] 조동석 에이치와이티씨 대표이사,0
153,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,"[더벨][IPO 모니터]""에이치와이티씨, 합리적 밸류...매출편중은 리스크""",2
154,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,"에이치와이티, 8월 코스닥 출사표… ""글로벌 2차전지 장비 도약""",1
155,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,"2차전지 관련주 새빗켐 에이치와이티씨, 성일하이텍 공모주 열풍 이을까",0
156,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,"[시그널] 상장 눈 앞 HYTC, 공모자금 300억 모두 재투자",0
157,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,메트로신문-7월 22일자 한줄뉴스,0
158,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,20兆 몰린 성일하이텍…하반기 2차전지社 IPO흥행 이을까,0
159,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,[7월23일자] 비즈니스포스트 아침의 주요기사,0
160,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,2차전지 IPO 투심 녹인다… 새빗켐·HYTC 등 증시 출사표 잇따라,2
161,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,"침체된 IPO 시장서 빛난 소·부·장 존재감, 하반기에도 지속?",2
162,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,냉온탕 오가는 IPO 시장…흥행 키워드는 '2차전지',0
163,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,"새빗켐·에이치와이티씨, 이번주 공모청약…어떤 기업?",0
164,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,2차전지 '공모주 듀오' 출격…새빗켐·에이치와이티씨 일반청약,0
165,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,새빗켐·에이치와이티씨 일반청약,0
166,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,"새빗켐·에이치와이티씨, 일반 공모서 흥행할까",0
167,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,[공시줍줍]공모주달력 7월 25일~29일,0
168,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,[이번 주 IPO] 7월 넷째 주 수요예측·청약 일정,0
169,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,[증시캘린더]이번주(7월4주)성일하이텍 상장·새빗켐 공모 등,0
170,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,LG엔솔 '물량폭탄 주의보'...카카오페이 전철 밟을까,2
171,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,"이번주 공모주 청약, 새빗켐·에이치와이티씨 등 2개사",0
172,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,[7월 넷째 주 공모주 일정] 7월 넷째 주 공모주 새빗켐·에이치와이티씨 일정...,0
173,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,[이번 주 증시 캘린더] 성일하이텍 28일 상장…증거금만 20조원,0
174,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,"2차전지株, 얼어붙은 IPO 시장에 훈풍 불러올까",1
175,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,"에이치와이티씨, 공모가 최상단 1만5000원 확정",0
176,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,2차전지 관련주 에이치와이티씨 수요예측 흥행해 공모가 1만5천 원 확정,1
177,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,"태광 자회사 에이치와이티씨, 유상증자 결정",0
178,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,"[더벨]에이치와이티씨, IPO 한파 뚫고 사세 확장 전진",1
179,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,"HYTC, 공모가 최상단 1만5000원…내달 9일 상장",0
180,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,"에이치와이티씨, 공모가 최상단 '1만5000원' 확정",0
181,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,"'2차전지 부품株' HYTC, IPO 흥행 성공…공모가 1만5000원 확정",1
182,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,"[주린이의 공모주] 2차전지 새내기주, 연이은 IPO 출사표",0
183,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,"에이치와이티씨, 공모가 1만5000원 확정…28~29일 일반투자자 공모청약",0
184,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,"2차전지 재활용 기업 새빗켐, 일반 청약 첫날 경쟁률 99대 1",0
185,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,"""잘 나가는 2차전지"" 에이치와이티씨, 공모가 최상단… 청약 기대감↑",1
186,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,"[시그널] 2차전지 공모주 흥행 질주…HYTC, 수요예측 경쟁률 1480.8 대 1",1
187,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,2차전지만 빛 본 7월 IPO…수요예측 경쟁률도 '극과 극' 온도차,0
188,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,"새빗켐, 일반청약 경쟁률 1724대 1…증거금 8조750억",0
189,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,오늘의 증시 일정 (7월 28일),0
190,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,"[시그널] 현대차증권, IPO 주관사 '컴백' …""車산업 정통""",0
191,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,오늘의 증시 메모[7월 28일],0
192,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,"2차전지 IPO 에이치와이티씨, 청약 첫날 경쟁률 14대 1",0
193,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,"에이치와이티씨(HYTC) 공모주 일반청약 시작, 최소 청약 단위 50주",0
194,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,에이치와이티씨 공모주 일반청약 시작...수요예측·공모가·상장일은?,0
195,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,"에이치와이티씨,수요예측 경쟁률 1480.78대1…공모가·청약일정은?",0
196,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,"[알려株5] 에이치와이티씨, 2차전지 시장 확대에 따른 성장궤도 진입",1
197,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,"HYTC, 29일까지 일반청약...수요예측 경쟁률·공모가·상장일·주관사는?",0
198,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,"성일하이텍, 공모가 대비 76% 상승…2차전지 IPO 흥행몰이(종합)",1
199,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,"[장외시황] 에이치와이티씨, 29일까지 공모주 청약…에스엠랩 코스닥 상장 예...",0
200,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,오늘의 증시 메모[7월 29일],0
201,에이치와이티씨,1480.78,6.08,0,20220809,15000,14700,-2.0,15850,35745,7479,1.0,432.58,2022-07-21,2022-07-29,13000,15000,오늘의 증시 일정 (7월 29일),0
202,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,[특징주] 새빗켐 주가 상승배경 '관심' 이유는?,0
203,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,"""폐배터리 재활용 시장 급성장""…성일하이텍·새빗켐 '급등'",2
204,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,"새빗켐, 폐배터리 재활용 시장 급성장에 주가 ‘방긋’",2
205,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,[배터리주 시대②]폐배터리 새내기주도 급등,2
206,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,"[오늘의 급등주] 미래생명자원·풍원정밀·한탑·새빗켐·한창바이오텍, 급등...",2
207,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,"새내기도 '태조이방원'…대성하이텍, 코스닥 데뷔전서 웃었다",0
208,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,[특징주] 폐배터리 관련주 새빗켐 주가 3거래일 연속↑,0
209,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,"새빗켐, 주가 상승세…美하원, 인플레 감축법 통과",1
210,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,"새빗켐, 폐배터리 재활용 생태계 구축 기대감에 '上'",1
211,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,"[특징주] 새빗켐, 장중 첫 10만원선 돌파",0
212,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,"박민규 새빗켐 대표 ""2차전지 순환 경제의 핵심 기업으로 도약""",0
213,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,상장 앞둔 새빗켐 '글로벌 리사이클링' 기업 도약,0
214,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,"[7월 공모주 일정] 새빗켐, 성일하이텍 흥행 이을까...수요예측·공모가·주관...",0
215,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,"[IPO] 새빗켐, 내달 상장...""성일하이텍 대비 가격 경쟁력""",1
216,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,성일하이텍이 쏘아올린 공…하반기 '2차전지' 공모주 흥행 이어갈까,1
217,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,"현대오일뱅크 철회에도 쏘카·수산인더스트리 ""상장 추진중""",0
218,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,현대오일뱅크 돌연 상장 철회...쏘카·수산인더스트리 상장일·공모가는?,0
219,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,신사업에 나타나는 ‘업계 1호 IPO’ 기업들…증권사들 IB 조직으로 대응,0
220,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,"한투, 새빗켐 '셀프 상장'…수십억 차익 내나",0
221,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,"2차전지 관련주 새빗켐 에이치와이티씨, 성일하이텍 공모주 열풍 이을까",0
222,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,20兆 몰린 성일하이텍…하반기 2차전지社 IPO흥행 이을까,0
223,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,"[더벨]""LG화학 손잡고 '10년 먹거리' 확보했다""",1
224,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,[인사이드 배터리] 이제 막 시작인 폐배터리에 증권가가 호의적인 이유,2
225,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,기업공개 흥행 키워드 '2차전지'…내달 줄상장,0
226,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,"""도시 금광을 찾아서"" 약세장에 20조 몰렸다...폐배터리가 뭐길래",2
227,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,[7월23일자] 비즈니스포스트 아침의 주요기사,0
228,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,2차전지 IPO 투심 녹인다… 새빗켐·HYTC 등 증시 출사표 잇따라,2
229,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,냉온탕 오가는 IPO 시장…흥행 키워드는 '2차전지',0
230,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,"침체된 IPO 시장서 빛난 소·부·장 존재감, 하반기에도 지속?",2
231,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,새빗켐·에이치와이티씨 일반청약,0
232,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,"새빗켐·에이치와이티씨, 일반 공모서 흥행할까",0
233,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,"새빗켐·에이치와이티씨, 이번주 공모청약…어떤 기업?",0
234,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,[증시캘린더]이번주(7월4주)성일하이텍 상장·새빗켐 공모 등,0
235,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,2차전지 '공모주 듀오' 출격…새빗켐·에이치와이티씨 일반청약,0
236,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,[공시줍줍]공모주달력 7월 25일~29일,0
237,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,[이번 주 IPO] 7월 넷째 주 수요예측·청약 일정,0
238,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,"새빗켐, 공모가 3만5000원 확정…희망밴드 최상단 초과",0
239,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,"이번주 공모주 청약, 새빗켐·에이치와이티씨 등 2개사",0
240,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,"새빗켐, 수요예측 흥행 성공…공모가 3만5000원 확정",1
241,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,[이번 주 증시 캘린더] 성일하이텍 28일 상장…증거금만 20조원,0
242,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,"[유통경제 이슈] 코멕스산업, 28일까지 신세계백화점 죽전점에 팝업 행사 진행...",0
243,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,"IPO 시장 '옥석' 부상한 폐배터리 재활용株, 관심 받는 비결",0
244,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,"'흥행 실패' 공모주, 몸값 낮췄더니 상장 후 '훨훨'",2
245,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,오늘의 증시 일정 (7월 26일),0
246,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,[이슈플러스]FOMC·물량폭탄·2차전지…주간 키워드는,0
247,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,오늘의 증시 메모[7월 26일],0
248,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,"'2차전지 관련주' 새빗켐, 수요예측 흥행… 오늘부터 일반청약",1
249,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,"[증권소식] 새빗켐, 공모가 3만5000원 확정/삼성자산운용, 중퇴기금 전담운용...",0
250,새빗켐,1670.9,37.7,0,20220804,35000,70000,100.0,72500,33389,4423,0.84,1724.96,2022-07-20,2022-07-27,25000,30000,"[주린이의 공모주] 2차전지 새내기주, 연이은 IPO 출사표",0
